MODULE	P	FREQ	ZSCORE	CHI	CHI_SD	CHI_SE	NGENES	NMARKER	DENSITY	FDR	DESCR	TOPGENES	TOPMARKERS	TOPVALUES
REACTOME_SEMAPHORIN_INTERACTIONS	0.498913993528385	0.494866529774127	0.00272221789033008	-0.493807857338194	0.621853199972695	0.196647248217787	28	69	1	0.773178099972738		DPYSL3;LIMK2;SEMA7A;DPYSL5;ARHGEF12;RAC1;FYN;SEMA4D;PLXNC1;SEMA6D	rs13160607;rs5753618;rs16969096;rs34292011;rs7118391;rs3750037;rs7768046;rs2480497;rs1548116;rs13329602	2.99;2.36;2.08;1.92;1.88;1.72;1.71;1.71;1.51;1.51
REACTOME_INTERLEUKIN_37_SIGNALING	0.49948663455274	0.495814247354288	0.00128681670046049	-0.94404215017116	0.314634298500422	0.0994961013270633	11	33	1	0.773184405086167		TBK1;PTPN12;PTPN2;PTPN6;PTPN13;SIGIRR;IL18R1;PTPN7;PTPN18;PTPN14	rs76061262;rs6949459;rs62097820;rs915997;rs10019950;rs35475866;rs1861229;rs3935009;rs6431075;rs11120321	1.93;1.86;1.74;1.45;1.43;1.36;1.35;1.14;0.96;0.86
REACTOME_GLYCOGEN_METABOLISM	0.499536475525451	0.495814247354288	0.00116188381530796	-0.710231299884734	0.392891962301274	0.124243347524504	10	40	1	0.773184953863762		GAA;AGL;UBA52;GBE1;PYGL;BSNDP2,CTD-2514C3.1,ENTPD6,FAM182B,ABHD12,PYGB,RP4-760C5.3,RP5-965G21.6,RP13-401N8.3,RP4-738P15.1,FAM182A,NINL,VN1R108P,RP5-965G21.4;UGP2;PGM2;PYGM;EPM2A	rs2241886;rs12730946;rs4629093;rs6789650;rs11626550;rs2275800;rs6546105;rs62297404;rs12793959;rs114650460	1.87;1.86;1.74;1.63;1.63;1.52;1.26;1.26;0.78;0.71
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR	0.499628085846682	0.495972200284315	0.000932250667477335	-0.871588152220918	0.362240018407817	0.114550351783002	11	46	1	0.773185962545554		RFC1;LIG1;RPA3;RFC3;RFC5;POLE,P2RX2,RP13-554M15.5;RPA2;POLE4;RFC4;RPA1	rs28609388;rs3730859;rs2158713;rs7994327;rs2893758;rs900443;rs4908379;rs62146746;rs111805868;rs16951640	2.28;2.24;2.23;1.70;1.55;1.49;1.32;1.25;1.24;1.16
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.499628991760678	0.495972200284315	0.000929979876856701	-0.551594569649834	0.293741726817215	0.0928892900573361	15	31	1	0.773185972520182		ITCH;APH1B;ADAM10;UBA52;DNER;DTX4;ARRB2;PSEN1;DTX2;MIB1	rs6120532;rs117618017;rs4774308;rs4629093;rs2080485;rs12799196;rs9894225;rs3742825;rs150542665;rs4401129	2.24;2.19;1.79;1.74;1.48;1.47;1.46;1.36;1.29;1.22
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION	0.49988442356436	0.496288106144369	0.000289707165507662	-0.98156953566138	0.705993681426692	0.223254804699566	36	106	1	0.773188784968784		MRE11;PRKAG2;CSNK2B;CHEK1;RPA3;NOC2L;RAD9A;UBA52;TAF11;RBBP8	rs552126;rs4725434;rs2853915;rs35852387;rs2158713;rs4246503;rs78376193;rs4629093;rs57951780;rs12232566	2.85;2.75;2.30;2.27;2.23;2.02;1.89;1.74;1.71;1.71
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	0.500859007184695	0.497867635444638	-0.00215321336109992	-1.66783884592212	0.7425480498348	0.234814310959418	27	158	1	0.77319951569071		COL6A1;CTSB;COL18A1;CTSL;TLL1;CTSS,ARNT,CTSK,CERS2;PXDN;COL9A1;COL24A1;LOXL2	rs446403;rs62495696;rs2838920;rs7049159;rs1497948;rs9733;rs4853833;rs9346373;rs72718057;rs10110300	2.99;2.72;2.31;2.22;2.17;2.09;2.05;1.95;1.76;1.75
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.502534477917523	0.500710788185121	-0.00635303674513182	-0.37284904538147	0.279795793882325	0.0884791988403153	16	47	1	0.773217963747607		CSDC2,EP300,MEI1,POLR3H,ZC3H7B;MYC;MAML3;UBA52;KAT2B;HDAC2;TLE4;HDAC10;HDAC7;NCOR1	rs2142695;rs7817534;rs12644295;rs4629093;rs73821467;rs72952530;rs13286593;rs55899818;rs117307647;rs11078321	2.61;2.27;2.13;1.74;1.51;1.48;1.22;1.08;0.92;0.89
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	0.504012107265878	0.503080082135524	-0.0100570310454429	-1.08659090940577	0.286265473790744	0.0905250912645988	36	102	1	0.773234233835977		MAPK9;PPP2R1B;AGER;MAPK10;IKBKB;RIPK2;CD14,EIF4EBP3;MAPK8;UBA52;MAPK3,GDPD3,SEPT1,SMG1P5,BOLA2,SMG1P6,NPIPB12	rs73338764;rs11213899;rs2442720;rs10032200;rs58134732;rs11992722;rs2569178;rs139238246;rs4629093;rs4433823	3.42;2.72;2.52;2.41;2.28;2.01;1.87;1.74;1.74;1.61
REACTOME_TRANSLESION_SYNTHESIS_BY_POLH	0.504224111223845	0.503395987995577	-0.0105884744814158	-0.586993385222595	0.462308769166097	0.146194869283389	12	38	1	0.773236568243367		RFC1;RPA3;AC137723.5,NPLOC4,MAFG-AS1,MYADML2,NOTUM,PYCR1,RP13-1032I1.11;UBA52;RFC3;RFC5;RCHY1;RPA2;POLH;RFC4	rs28609388;rs2158713;rs7405469;rs4629093;rs7994327;rs2893758;rs1085520;rs4908379;rs11967462;rs111805868	2.28;2.23;1.97;1.74;1.70;1.55;1.37;1.32;1.25;1.24
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA_	0.505369173981508	0.5052914231559	-0.0134589296337581	-0.962565307769363	0.797324579696591	0.252136170627767	23	76	1	0.773249176945002		MRE11;RPA3;RAD9A;RBBP8;RFC3;RMI2;RMI1;RAD52;RFC5;TOP3A,CCDC144B,CTD-2303H24.2,USP32P2,FAM106A,KRT17P2,SHMT1,LLGL1	rs552126;rs2158713;rs78376193;rs12232566;rs7994327;rs152303;rs10868094;rs3748522;rs2893758;rs8069321	2.85;2.23;1.89;1.71;1.70;1.68;1.66;1.64;1.55;1.51
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	0.50556595946754	0.505607329015953	-0.0139522440327641	-0.571984158894714	0.32532028375939	0.102875306573196	16	33	1	0.773251343867577		TCF7L1;CTNNB1;AKT1;UBA52;SOX7;CTBP1;HCN3,DAP3,PYGO2;TMEM81,DSTYK,RBBP5;YWHAZ;TLE4	rs7340340;rs2691678;rs4983534;rs4629093;rs73540612;rs66987549;rs11577338;rs12134724;rs3134354;rs13286593	2.22;1.99;1.91;1.74;1.50;1.50;1.50;1.33;1.24;1.22
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	0.505978601383307	0.506239140736061	-0.0149866922554509	-0.677674683408065	0.23339137216559	0.0738048322275288	13	60	1	0.773255887763337		RBL2;CSDC2,EP300,MEI1,POLR3H,ZC3H7B;USP37,CNOT9,PLCD4,RP11-548H3.1;E2F1;CNOT6L;CENPJ;CNOT7;ARID3A;CDK2;PCBP4	rs17802269;rs2142695;rs4674309;rs75399011;rs12645742;rs1029113;rs6998288;rs117718817;rs184796938;rs62261062	2.92;2.61;2.17;2.04;1.90;1.79;1.64;1.13;0.87;0.81
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.50598074259218	0.506239140736061	-0.0149920600731461	-0.381805081776537	0.363115093442759	0.114827074806399	10	22	1	0.773255911341902		HSD3B7,RP11-1072A3.3,SETD1A;CH25H;SLC27A5,CTD-2619J13.17,CENPBD1P1,ZNF584,ZNF497,CTD-2619J13.19,RPS5,ZNF324,CHMP2A,AC016629.3,CTD-2619J13.14,ZNF132,ZNF324B,RN7SL693P,CTD-2619J13.16;CYP46A1;ACOX2;AMACR;CYP39A1;HSD17B4;SCP2;BAAT	rs11150601;rs61852655;rs4372790;rs72708320;rs5021434;rs35415;rs1805017;rs2455463;rs12410420;rs11792588	3.93;2.17;1.59;1.54;1.34;1.19;1.15;1.06;0.87;0.84
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	0.506323226877205	0.506712999526141	-0.0158506429791676	-0.732481640556167	0.508263992871095	0.160727187012424	15	46	1	0.773259682735328		GNB2;GNB4;CDCA3,LRRC23,ATN1,SPSB2,GNB3,C1RL-AS1,DSTNP2,RPL13P5;P2RY1;GNG10;GNG4;GNG7;GNAQ;GNA14;SRC	rs60738304;rs1345445;rs10772577;rs73012871;rs7030621;rs112394665;rs61026247;rs7861914;rs10781443;rs13043411	5.36;3.24;2.58;2.29;1.76;1.68;1.55;1.39;0.94;0.91
REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS	0.508995575967782	0.511135681566893	-0.0225504761646197	-1.42157055185231	0.812395046052796	0.256901870536422	29	109	1	0.773289112283312		TRMT61A,RP11-73M18.8,KLC1,BAG5,MARK3,RP11-73M18.6;MAP2K2;PEBP1;AKAP9;VCL;CLCN6;ESRP1;BCL2L11;MAPK3,GDPD3,SEPT1,SMG1P5,BOLA2,SMG1P6,NPIPB12;SND1	rs8005540;rs8104376;rs521048;rs2040498;rs10824193;rs17367504;rs7827727;rs79518634;rs4433823;rs10487487	3.72;2.21;2.11;1.87;1.83;1.81;1.73;1.68;1.61;1.61
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	0.510551636393494	0.51382088137735	-0.0264521146245881	-0.686244098897013	0.170987799668227	0.054071089905218	16	74	1	0.77330625053931		CENPP;MIS18BP1;ITGB3BP;CENPQ;CENPN;CENPC;CENPK;OIP5;CENPM,TNFRSF13C;CENPO	rs10992368;rs8008760;rs41285356;rs9473522;rs35595567;rs2218192;rs61449298;rs12440067;rs202620;rs754209	3.35;3.20;2.28;2.19;2.18;1.61;1.42;1.40;1.33;1.19
REACTOME_PHASE_0_RAPID_DEPOLARISATION	0.511878465767593	0.516032222397726	-0.0297792989802501	-0.382441534557227	0.628129897788368	0.198632114346	17	54	1	0.77332086546015		CACNB2;GALNT3,AC009495.3,SCN1A,AC010127.3;CACNA2D4;CACNG6;SCN11A;SCN7A;SCN9A;FGF11;CAMK2D;SCN5A	rs11596974;rs12692779;rs12300993;rs2362382;rs9878962;rs11895988;rs1881440;rs60488855;rs2374204;rs115394351	3.91;2.19;2.13;1.85;1.82;1.58;1.37;1.34;1.34;1.29
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE_	0.512378479685093	0.51682198704786	-0.0310332276057595	-1.09051248154212	0.417928436666665	0.132160575882009	14	84	1	0.773326373440965		MST1P2,MST1L,CROCC,MFAP2,SDHB,ATP13A2;IDH3B;SDHA,PDCD6;NNT;NUBP2,FAHD1;SUCLA2;SUCLG1;DLST;SDHC;ACO2	rs55779591;rs9917454;rs7723693;rs7710854;rs190238492;rs7337521;rs11126967;rs4903270;rs9725457;rs202620	2.68;2.56;2.56;2.25;1.68;1.63;1.48;1.44;1.38;1.33
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	0.512558849470284	0.517137892907913	-0.0314855685615543	-0.599614901568433	0.344533629924939	0.108951100108835	13	39	1	0.773328360384445		NOS2;PRKG1;PDE1A;PDE11A;KCNMA1;PDE2A;PDE9A;KCNMB3;NOS1;KCNMB4	rs58450422;rs9943367;rs6746274;rs1527401;rs2673435;rs907849;rs116940878;rs6443627;rs865991;rs919595	2.64;1.98;1.94;1.80;1.60;1.42;1.30;1.18;1.10;0.99
REACTOME_L1CAM_INTERACTIONS	0.512947936215211	0.517769704628021	-0.0324613630874743	-1.58780933351507	0.885744356732877	0.280096959191659	53	170	1	0.773332646639196		SH3GL2;AP2A2;CNTN2;CSNK2B;MAP2K2;GALNT3,AC009495.3,SCN1A,AC010127.3;TUBB8;DNM1;KCNQ2;AP2A1	rs10963166;rs7395773;rs2246661;rs2853915;rs8104376;rs12692779;rs7070067;rs2502731;rs3865527;rs7251269	2.70;2.44;2.33;2.30;2.21;2.19;2.12;1.94;1.89;1.83
REACTOME_SIGNALING_BY_ERBB2	0.513133948728298	0.518085610488075	-0.0329278765868595	-0.960351281142021	0.399880012028089	0.126453162878429	20	55	1	0.773334695836697		PRKCA;USP8;AKT1;PTPN12;UBA52;FYN;TMEM80,PHRF1,LRRC56,DRD4,RNH1,EPS8L2,HRAS,PTDSS2,LMNTD2,RP11-496I9.1;GRB2;NRG4;PRKCE	rs179275;rs11635546;rs4983534;rs6949459;rs4629093;rs7768046;rs2061586;rs112850638;rs2935972;rs6759058	2.61;2.42;1.91;1.86;1.74;1.71;1.37;1.34;1.32;1.16
BIOCARTA_CHEMICAL_PATHWAY	0.51450040416338	0.52029695150845	-0.0363551298837958	-0.215019921954102	0.18915040234487	0.0598146091747044	10	28	1	0.773349750318288		BAD;PRKCA;CASP6;AKT1;PRKCB;PARP1;CASP9;CASP7;BID;APAF1	rs35938015;rs179275;rs7439493;rs4983534;rs12103094;rs60311516;rs41269417;rs2185913;rs7291752;rs2288725	2.80;2.61;2.06;1.91;1.67;1.40;1.36;1.31;1.11;1.01
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.514771205859296	0.520612857368504	-0.037034386241851	-1.14299083700142	0.379347966705605	0.119960360054343	26	102	0.944444444444444	0.773352734005647		MGST3;CYP3A5;CYP2D6,NAGA,WBP2NL,RP1-257I20.14,FAM109B,OLA1P1;GSTZ1;GSTO2;AP000350.5,AP000350.6,GSTT2B,AP000351.4,KB-226F1.2,DDT,AP000351.3,MIF-AS1,MIF,DDTL,GSTT2;CYP2A7;ADH5;FMO4;CYP2E1	rs7554034;rs7808109;rs713881;rs6574405;rs612406;rs2008736;rs3875149;rs7375618;rs6670639;rs2245170	3.38;2.73;2.66;2.31;1.94;1.89;1.85;1.68;1.62;1.46
REACTOME_NETRIN_1_SIGNALING	0.5149593463361	0.520928763228558	-0.037506312142345	-0.986084779240121	0.736880521752113	0.233022081214993	25	76	1	0.773354806977548		UNC5D;ABLIM1;NCK1;ABLIM3;MAPK8;RAC1;FYN;TRPC6;PTK2;RGMA	rs2010451;rs11196749;rs6762209;rs6881442;rs139238246;rs3750037;rs7768046;rs6590876;rs10109684;rs11074094	2.35;2.23;2.02;1.97;1.74;1.72;1.71;1.58;1.55;1.47
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	0.515473723057148	0.521876480808719	-0.0387966021531183	-1.4056400422522	0.64203213454013	0.203028387616647	18	87	1	0.773360474678628		GNB2;GNB4;CDCA3,LRRC23,ATN1,SPSB2,GNB3,C1RL-AS1,DSTNP2,RPL13P5;KCNJ14;ABCC8;GNG10;KCNJ1;GABBR2;GNG4;KCNJ16	rs60738304;rs1345445;rs10772577;rs1799257;rs12801545;rs7030621;rs4937379;rs337550;rs112394665;rs10221235	5.36;3.24;2.58;2.53;2.06;1.76;1.75;1.73;1.68;1.60
REACTOME_HEMOSTASIS	0.516967398641618	0.524403727689149	-0.0425437915592723	-2.79341139439085	1.40395496934097	0.443969543542932	242	766	0.993514915693904	0.773376934504923		KLC3;GNB2;RAD51C;MPIG6B;CCDC189,KAT8,RP11-196G11.2,PRSS36,STX4,RNF40;TRMT61A,RP11-73M18.8,KLC1,BAG5,MARK3,RP11-73M18.6;P2RX1;WDR1;KNG1;GNB4	rs35751749;rs60738304;rs1985749;rs1967688;rs11150601;rs8005540;rs8081417;rs2278121;rs5030014;rs1345445	5.93;5.36;4.19;4.06;3.93;3.72;3.72;3.54;3.53;3.24
REACTOME_TRANSLATION	0.517670109564651	0.525509398199337	-0.0443068884610255	-2.93669644164917	1.20108290749504	0.379815764638165	131	817	0.996341463414634	0.773384679047725		MRPL39;RPL13;LARS2;TRAM1;SAXO2,UBE2Q2P2,RPS17;WNT3A,C1orf145,MRPL55,IBA57,RP5-1139B12.2;MRPS7;RPS14;MTRF1L;VARS2	rs59031227;rs3096309;rs2742408;rs60702826;rs75884951;rs12086213;rs114562713;rs113246631;rs6915111;rs757260	4.00;3.77;3.70;3.69;3.68;3.52;3.15;3.13;2.98;2.92
KEGG_DNA_REPLICATION	0.517952608899141	0.525983256989417	-0.0450157158677032	-0.962353432853988	0.373015417943939	0.117957832306249	21	84	1	0.773387792628257		RNASEH2B;RFC1;LIG1;RPA3;MCM6;MCM7;POLA2;RFC3;RNASEH2C;RFC5	rs2038718;rs28609388;rs3730859;rs2158713;rs62158859;rs183253503;rs34888828;rs7994327;rs1151488;rs2893758	2.63;2.28;2.24;2.23;2.20;1.80;1.80;1.70;1.69;1.55
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	0.51838837324153	0.526773021639551	-0.0461091495036218	-0.559687123978319	0.404096470407414	0.127786524092226	10	31	1	0.773392595622118		LYN;PTPN1;RP11-22P6.2,NPIPB9,RP11-1348G14.4,LAT,SULT1A1,RP11-666O2.4,RP11-1348G14.6,SH2B1;MAPK3,GDPD3,SEPT1,SMG1P5,BOLA2,SMG1P6,NPIPB12;PTPN6;MAPK1;IRS1;SOCS2;CISH,RHOA-IT1;PRLR	rs56119798;rs11905105;rs75283091;rs4433823;rs915997;rs2845466;rs10205233;rs1997201;rs4855880;rs7720677	2.23;2.04;1.76;1.61;1.45;1.43;1.41;0.94;0.91;0.79
REACTOME_SIGNALING_BY_NTRK2_TRKB_	0.519259193081339	0.528194598009793	-0.0482944045967487	-0.610272585301427	0.644351525984128	0.203761843591501	11	29	1	0.773402194528216		RAC1;FYN;CDK5R1;FRS3;TMEM80,PHRF1,LRRC56,DRD4,RNH1,EPS8L2,HRAS,PTDSS2,LMNTD2,RP11-496I9.1;GRB2;FRS2;TIAM1;SRC;PTPN11	rs3750037;rs7768046;rs139811344;rs2395786;rs2061586;rs112850638;rs710750;rs9636599;rs13043411;rs80291072	1.72;1.71;1.49;1.42;1.37;1.34;1.24;0.99;0.91;0.79
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.51928282119881	0.528194598009793	-0.0483537006982273	-0.666577927978902	0.435889721140859	0.137840432746076	11	41	1	0.773402454991039		IVD;MCCC2;BCAT1;HIBCH;HIBADH;DBT;DLD;ACAT1;MCCC1;ALDH6A1	rs1453184;rs62361817;rs17409645;rs7590991;rs6462060;rs10875286;rs12534312;rs11212475;rs2248972;rs140877460	3.19;2.33;1.78;1.70;1.67;1.55;1.31;1.28;1.28;0.98
REACTOME_RHO_GTPASES_ACTIVATE_PKNS	0.519538396346354	0.528668456799874	-0.0489950919415228	-0.403923881205745	0.534880700620322	0.169144129042685	10	21	1	0.773405272352882		RAC1;PPP1CB;MYH10;KDM4C;PPP1R12A;YWHAE;YWHAZ;PKN1;YWHAG;MYH14	rs3750037;rs13033423;rs8072211;rs2146794;rs60987693;rs8075016;rs3134354;rs12981593;rs4732494;rs12972179	1.72;1.63;1.47;1.45;1.36;1.34;1.24;1.13;1.05;0.76
REACTOME_DAP12_SIGNALING	0.519832666848527	0.529142315589954	-0.049733618006175	-0.85852510701679	0.425883122952607	0.134676068555577	17	46	0.958333333333333	0.773408516387122		PIK3CB;KLRC2,KLRC3;KLRK1,KLRC4;RP11-22P6.2,NPIPB9,RP11-1348G14.4,LAT,SULT1A1,RP11-666O2.4,RP11-1348G14.6,SH2B1;RAC1;FYN;TMEM80,PHRF1,LRRC56,DRD4,RNH1,EPS8L2,HRAS,PTDSS2,LMNTD2,RP11-496I9.1;GRB2;TYROBP;LCK	rs6780823;rs10082928;rs10082928;rs75283091;rs3750037;rs7768046;rs2061586;rs112850638;rs12460459;rs61799483	2.88;2.01;2.01;1.76;1.72;1.71;1.37;1.34;1.26;1.05
REACTOME_DNA_DAMAGE_BYPASS	0.521273333703703	0.531669562470384	-0.0533496361005677	-0.57912950434798	0.450159715189013	0.142353001084998	22	92	1	0.773424400033039		POLK;RFC1;RPA3;POLI;AC137723.5,NPLOC4,MAFG-AS1,MYADML2,NOTUM,PYCR1,RP13-1032I1.11;MAD2L2;UBA52;RFC3;RFC5;POLE,P2RX2,RP13-554M15.5	rs141498250;rs28609388;rs2158713;rs7227253;rs7405469;rs12144700;rs4629093;rs7994327;rs2893758;rs900443	3.58;2.28;2.23;2.02;1.97;1.87;1.74;1.70;1.55;1.49
REACTOME_SPHINGOLIPID_METABOLISM	0.522037170875039	0.532933185910599	-0.0552671178701058	-1.24955432465932	0.642821814053062	0.203278106204891	49	199	0.985148514851485	0.773432822723602		QPCT,PRKD3;CERS3;XRRA1,RP11-147I3.1,AP000560.3,NEU3;AK9,RP11-425D10.10,RP5-919F19.5,SMPD2;PSAP;PRKD2;CTSS,ARNT,CTSK,CERS2;SPTLC1;HEXB;GLB1	rs13027919;rs12910448;rs4456280;rs12190372;rs16929688;rs146335962;rs9733;rs10821027;rs143301703;rs75233610	4.61;3.46;3.24;2.33;2.32;2.14;2.09;2.03;2.02;2.01
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	0.522877677791827	0.53435476228084	-0.057377300961709	-0.80406721685045	0.641952260474092	0.203003129219181	34	114	1	0.773442091869987		NUP85;VRK1;RANGAP1;CC2D1B;RAET1G,ULBP2,LATS1,NUP43,GINM1,RAET1E-AS1,RP11-350J20.5,RP11-350J20.9;TUBB8;KPNB1;CHMP4C;CHMP3;NUP35	rs114562713;rs980298;rs5995992;rs11205925;rs12663698;rs7070067;rs16942199;rs74758321;rs78260322;rs7570918	3.15;2.59;2.36;2.31;2.19;2.12;2.03;1.95;1.85;1.80
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	0.523975544646926	0.536092244511136	-0.0601340002015145	-0.887299085407389	0.424295266296247	0.134173944192381	15	36	1	0.773454200889765		TSPOAP1;SLC1A7;SLC17A7;RIMS1;VAMP2;RAB3A;SLC1A1;CPLX1;PPFIA2;ARL6IP5	rs2189681;rs1769299;rs8100222;rs6917386;rs35217368;rs117109938;rs1888278;rs56186073;rs1403061;rs112592387	1.99;1.62;1.57;1.47;1.26;1.23;1.21;1.18;1.17;0.96
BIOCARTA_P38MAPK_PATHWAY	0.523976898546312	0.536092244511136	-0.0601374000659109	-0.98149498065041	0.43049796098258	0.136135408476325	19	50	1	0.773454215823939		MYC;RAC1;MAP3K5;HMGN1;MKNK1;MAP3K1;TMEM80,PHRF1,LRRC56,DRD4,RNH1,EPS8L2,HRAS,PTDSS2,LMNTD2,RP11-496I9.1;GRB2;RPS6KA5;RAPGEF2	rs7817534;rs3750037;rs9385776;rs12482317;rs6666069;rs113282942;rs2061586;rs112850638;rs4900067;rs12505998	2.27;1.72;1.71;1.68;1.49;1.46;1.37;1.34;1.34;1.33
REACTOME_SIGNALING_BY_NTRKS	0.526067114854681	0.539725161901753	-0.0653871307941571	-1.0914304801828	0.732674626230028	0.231692060269943	58	150	1	0.773477275682012		ADCYAP1;PIK3CB;PPP2R1B;SH3GL2;CSDC2,EP300,MEI1,POLR3H,ZC3H7B;RALGDS;AP2A2;MAP2K2;DNM1;NTRK1	rs62078840;rs6780823;rs11213899;rs10963166;rs2142695;rs636219;rs7395773;rs8104376;rs2502731;rs2644600	3.58;2.88;2.72;2.70;2.61;2.53;2.44;2.21;1.94;1.86
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	0.528030181000652	0.54288422050229	-0.0703191534435006	-0.873377564148639	0.388942409319462	0.1229943892083	24	54	1	0.773498939982182		LIN7A;TSPOAP1;ALDH5A1;SYN2;SLC6A13;SLC1A7;SLC17A7;RIMS1;VAMP2;RAB3A	rs78913991;rs2189681;rs807536;rs305494;rs11062085;rs1769299;rs8100222;rs6917386;rs35217368;rs117109938	3.13;1.99;1.97;1.71;1.70;1.62;1.57;1.47;1.26;1.23
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1	0.528419165899045	0.543516032222398	-0.0712966414021214	-1.04331488774216	0.439044576383718	0.138838085571632	11	25	1	0.77350323367547		FGF5;FRS3;TMEM80,PHRF1,LRRC56,DRD4,RNH1,EPS8L2,HRAS,PTDSS2,LMNTD2,RP11-496I9.1;GRB2;FRS2;FGF3;FGF1;KL;FLRT2;PTPN11	rs989508;rs2395786;rs2061586;rs112850638;rs710750;rs57515215;rs17287413;rs9536338;rs10131918;rs80291072	1.92;1.42;1.37;1.34;1.24;1.07;1.06;0.81;0.80;0.79
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	0.529317942176262	0.544937608592639	-0.0735554564893551	-0.949813043893688	0.419387218303838	0.132621883140239	12	45	0.9375	0.77351315569967		SLC26A1;SULT4A1;SULT1C2;RP11-22P6.2,NPIPB9,RP11-1348G14.4,LAT,SULT1A1,RP11-666O2.4,RP11-1348G14.6,SH2B1;SULT1C4;PAPSS1;SULT2B1;NPIPB7,SULT1A2,TUFM,EIF3C,NPIPB6;TPST2;SLC35B3	rs4690221;rs138135;rs2305485;rs75283091;rs10165362;rs2189158;rs62132014;rs12448482;rs1057890;rs9378555	2.11;2.02;1.81;1.76;1.34;1.11;1.09;1.08;1.02;0.85
REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION_	0.529958426839969	0.545885326172801	-0.0751653584345126	-0.590501904341169	0.274350299280439	0.0867571822475041	12	35	1	0.77352022732149		RBP4;CYP4V2;ZNF488,RBP3;RDH16;MYO7A;RBP1;HSD17B6;HSD17B1;SDR9C7;RLBP1	rs7089172;rs10021124;rs1217164;rs61937595;rs7104633;rs76298519;rs1903369;rs86312;rs11172071;rs150299	2.53;2.26;1.74;1.63;1.54;1.36;1.31;1.27;1.24;1.05
KEGG_APOPTOSIS	0.531207042635555	0.54793871426315	-0.0783044035067219	-1.20177342010714	0.491973015839437	0.155575527739472	34	77	1	0.773534015825624		PIK3CB;BAD;PRKAR2A,USP4;DNAJC9,PPP3CB,PPP3CB-AS1;IKBKB;MAP3K14;CASP6;AKT1;NTRK1;CASP8	rs6780823;rs35938015;rs6809851;rs57004021;rs58134732;rs77692262;rs7439493;rs4983534;rs2644600;rs16836399	2.88;2.80;2.75;2.32;2.28;2.20;2.06;1.91;1.86;1.63
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	0.531617525708747	0.548570525983257	-0.079336533193741	-0.803078931718994	0.499685883229746	0.158014550563893	49	149	0.961290322580645	0.773538549537033		PSMC3,RAPSN;CHRNA3,CHRNA5,RP11-650L12.2,PSMA4;AGER;IKBKB;RIPK2;TBK1;PSMD9;PTPN12;PSMB9;MAPK8	rs3781627;rs931794;rs2442720;rs58134732;rs11992722;rs76061262;rs28376585;rs6949459;rs4148868;rs139238246	4.63;2.81;2.52;2.28;2.01;1.93;1.90;1.86;1.84;1.74
REACTOME_INSULIN_RECEPTOR_RECYCLING	0.534484841002305	0.553151160954036	-0.086548607256835	-2.09277259244196	0.721734354185592	0.228232442481715	11	75	1	0.773570229143648		ATP6V1C2;TCTN2,ATP6V0A2,GTF2H3,RP11-338K17.6;ATP6V0B;ATP6V0E2;ATP6V1D;ATP6V1E2;INSR;ATP6V1E1;ATP6V1H;ATP6V1G2	rs67540017;rs34996665;rs115897162;rs7791831;rs8013280;rs12105006;rs4031066;rs5747264;rs28630771;rs7743722	2.45;1.85;1.54;1.50;1.44;1.38;1.34;1.24;1.19;1.14
