MODULE	gwas.P	gwas.FDR	gwas.Z	gwas.Chi_Var	ewas1.P	ewas1.FDR	ewas1.Z	ewas1.Chi_Var	ewas2.P	ewas2.FDR	ewas2.Z	ewas2.Chi_Var	META.P	META.FDR	Cochran.Q	Cochran.P	I2	gwas.TOPGENES	gwas.TOPMARKERS	gwas.TOPVALUES	ewas1.TOPGENES	ewas1.TOPMARKERS	ewas1.TOPVALUES	ewas2.TOPGENES	ewas2.TOPMARKERS	ewas2.TOPVALUES
KEGG_NITROGEN_METABOLISM	0.723525666703192	0.999999999977414	-0.593347424520856	0.670564523740435	0.992925659829693	0.999999999991531	-2.45346628143434	0.0914040108024649	0.360325851583128	0.67540642242513	0.357587942213385	0.0680415102183617	9.40e-01	1.0000	4.96e+01	1.66e-11	95.9715220078816	ASNS;CTH;CA4;CPS1;GLUL;CA3;CA13;HAL;CA12;GLS	rs17344459;rs17131241;rs345182;rs2287598;rs3845446;rs965734;rs965734;rs4762256;rs16946959;rs1263125	1.91;1.65;1.43;1.37;1.33;1.23;1.23;1.15;0.95;0.95	CA1;CA3;CA9;ASNS;HAL;CA4;GLUD2;CA7;GLUD1;AMT	cg17191715;cg18674980;cg19257550;cg01245656;cg27246571;cg18743730;cg11891583;cg11258532;cg11673803;cg25021247	1.80;1.79;1.49;1.37;1.11;0.77;0.73;0.70;0.70;0.66	CA1;GLUL;AMT;HAL;CA12;CA5A;CA7;CA6;CA13;CPS1	cg17191715;cg26430597;cg15246085;cg25709146;cg10091775;cg04352288;cg06178179;cg04785083;cg04405874;ch.2.4215183F	7.19;6.22;6.04;5.63;5.41;5.41;5.20;4.99;4.75;4.11
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.254905160330995	0.78105635046059	0.65913307111462	0.159534058986159	0.983644028017257	0.999999999991017	-2.13560107216418	0.0594483313702891	0.891408078409893	0.982441257830874	-1.23405115440328	0.264998952232702	9.41e-01	1.0000	3.57e+01	1.74e-08	94.4030292156024	COQ6,ALDH6A1,FAM161B;ABAT;EHHADH;BCAT2;ACAD8,GLB1L3,GLB1L2,THYN1,MIR4697HG,JAM3;ALDH7A1;OXCT1;ALDH3A2;ALDH2;ACAT1	rs17782387;rs1345300;rs3774051;rs736170;rs6590735;rs6595726;rs10472357;rs12937179;rs17630235;rs4987876	3.44;2.78;2.59;2.50;2.06;1.87;1.84;1.80;1.76;1.59	IL4I1;HMGCS2;MCEE;HMGCL;OXCT1;OXCT2;ALDH7A1;EHHADH;IVD;HIBCH	cg04315771;cg22718139;cg18750833;cg18888403;cg11487705;cg12158019;cg08675664;cg11935638;cg06731484;cg16814399	3.38;1.88;1.80;1.71;1.70;1.30;1.04;1.04;0.89;0.70	PCCA;BCKDHA;ACADM;BCAT1;ACADS;ALDH3A2;ALDH2;HADH;AOX1;ALDH7A1	cg12436019;cg21658670;cg05928218;cg16490209;cg19719987;cg14529102;cg10887937;cg07005654;cg24569637;cg21906644	7.98;7.14;7.05;7.01;6.95;6.27;5.84;5.80;5.68;5.44
KEGG_OOCYTE_MEIOSIS	0.821569725436275	0.999999999978476	-0.921363747733048	0.703293223370692	0.889069611888187	0.999999999989539	-1.22159511671615	0.0770132523907298	0.718936107666247	0.965531690954017	-0.579683926432652	0.131728035940532	9.42e-01	1.0000	1.98e+00	3.72e-01	0	ITPR3,BAK1;CDC26;PPP2R5A;ANAPC13;ANAPC1;PPP2CB;CALML6;MAP2K1;PPP2R5D;CALM1	rs6457736;rs4979225;rs479564;rs1447695;rs11122899;rs10503871;rs10907193;rs12914540;rs3805939;rs741098	4.07;3.86;2.90;2.43;2.18;2.05;1.93;1.90;1.69;1.58	PPP1CC;PKMYT1;ADCY8;PPP2R1A;MOS;ADCY5;CDK2;INS;ADCY1;AR	cg04375036;cg02510853;cg13912117;cg04375683;cg22411207;cg13384396;cg09106999;cg13993218;cg07651242;cg04755662	3.71;2.89;2.42;2.25;2.09;2.07;2.01;1.99;1.97;1.80	CUL1;FBXW11;IGF1R;CAMK2G;ADCY5;FBXO5;RPS6KA2;PRKACA;PPP2CB;PLK1	cg18940274;cg15996914;cg03795574;cg14632281;cg20789595;cg11370748;cg03849851;cg19621460;cg07666727;cg01965475	8.71;8.28;7.78;7.72;7.41;7.14;7.08;7.04;6.79;6.78
KEGG_GLUTATHIONE_METABOLISM	0.361764452397976	0.958243462951293	0.353746454821577	0.451939542743315	0.840039429186918	0.999999999989172	-0.99461994840394	0.0223329239362368	0.983012058627404	0.999999998999557	-2.12035779911876	0.35932391651622	9.45e-01	1.0000	7.55e+00	2.29e-02	73.507401693979	GSTA3;IDH2;MGST3;GGCT;GPX7;GCLM;GSTO1;GSTO2;MGST2;PGD	rs16883204;rs2943226;rs6679779;rs38413;rs11205987;rs6661488;rs12356059;rs12356059;rs13131557;rs2295294	2.67;2.30;2.00;1.78;1.77;1.75;1.60;1.60;1.39;1.34	GPX3;GPX5;GGT1;GPX2;GSTP1;GGT6;LAP3;GPX7;GSS;IDH1	cg21504918;cg13283751;cg02774160;cg20764656;cg22224704;cg22628873;cg21429500;cg16557944;cg08743392;cg07915542	4.33;2.72;2.63;2.22;1.41;1.15;0.99;0.96;0.88;0.79	GSTA4;GPX2;GGT1;GSTM3;GSR;GSTM5;GGT7;GPX6;ANPEP;GPX5	cg19490899;cg20764656;cg27200006;cg07050011;cg27498434;cg03542222;cg26050636;cg20687587;cg05312779;cg21534401	10.18;6.59;6.14;6.06;5.90;5.70;5.64;5.45;5.25;5.16
KEGG_LYSOSOME	0.899102617686866	0.999999999979626	-1.27645488641597	0.0785424122703893	0.711141341025213	0.995667880433519	-0.556722095677347	0.595762824468887	0.826106949895996	0.971636488997491	-0.938892188544134	0.473448947700061	9.45e-01	1.0000	8.87e-01	6.42e-01	0	PPT2;LAPTM5;SGSH;MAN2B1;GNS;CD164;ENTPD4;CTSG;ATP6V0A1;SUMF1	rs2269423;rs878465;rs7216577;rs17476839;rs516590;rs1406955;rs9644076;rs8018637;rs2062213;rs2131458	3.98;2.95;2.62;2.60;2.56;2.51;2.39;2.36;2.36;2.08	LAPTM5;PPT2;CTSG;CLTB;ATP6V0C;FUCA1;CTSZ;CTSK;ATP6V0A2;ATP6V0A4	cg12732155;cg12585943;cg24777950;cg24735937;cg05483509;cg24792360;cg23265096;cg20802392;cg04140754;cg26349773	3.84;3.09;2.99;2.88;2.53;2.45;1.71;1.57;1.41;1.32	CTSD;CD68;GGA3;CTSS;CTSB;LAMP1;GLB1;CTSE;LGMN;CTSZ	cg12007048;cg05209483;cg16554534;cg10954654;cg16624891;cg00979026;cg11236746;cg02290880;cg17319795;cg18245281	9.68;9.35;9.06;8.60;7.89;7.76;7.66;7.51;6.84;6.84
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.999955513401418	0.999999999988181	-3.91884800574496	0.662759122907834	0.644207966674292	0.991907633648903	-0.369729476478069	0.085555101439387	0.0803390980527599	0.218027798735494	1.40279427024837	0.317923557238016	9.52e-01	1.0000	2.89e+01	5.34e-07	93.0760319742434	PYGL;PYGB;MGAM;PGM2L1;PGM2;GANC;UGT2B7;G6PC2;UGP2;GYS1	rs1959534;rs11700338;rs6951223;rs1279293;rs9997787;rs8024113;rs3749514;rs478333;rs4233930;rs16981031	1.59;1.48;1.24;0.95;0.92;0.92;0.88;0.86;0.85;0.77	AMY2A;HK1;HK2;GPI;HK3;UGT1A10;UGT1A7;PYGM;UGDH;AMY1A	cg15573237;cg16001913;cg18638581;cg26986236;cg14709481;cg26238727;cg10432859;cg26884581;cg09067967;cg26507477	3.38;2.88;2.44;2.30;1.55;1.43;1.28;1.23;1.18;1.13	HK2;G6PC;UGT1A10;UXS1;HK1;HK3;ENPP3;PYGM;TREH;UGT2B10	cg01200965;cg19271359;cg00470972;cg23362669;cg16001913;cg09869729;cg22069017;cg09958483;cg17695682;cg03180042	8.23;8.12;7.95;6.38;6.14;6.11;5.63;5.44;5.43;5.12
KEGG_NON_HOMOLOGOUS_END_JOINING	1	1			1	1			0.956258379930057	0.999999998914782	-1.70882570296169	0.243361576529001	9.56e-01	1.0000	0.00e+00	1.00e+00	0							XRCC4;POLL;XRCC5;MRE11A;DNTT;PRKDC;DCLRE1C;RAD50;FEN1;XRCC6	cg07357445;cg06633310;cg09977847;cg02874321;cg24949488;cg20197825;cg04132998;cg10643407;cg08506138;cg12718832	4.89;4.84;4.50;4.46;4.25;4.15;3.65;3.50;3.44;3.19
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.898930368340618	0.999999999979623	-1.27548038270687	0.382996280706271	0.858639348275361	0.9999999999893	-1.07422621999207	0.0443156400620929	0.736814198789826	0.966418870685815	-0.633554500473917	0.299572172514397	9.58e-01	1.0000	7.23e-01	6.97e-01	0	MAPK13;NEFL;SLC1A2;TNFRSF1A;CAT;DAXX;MAPK12;RAC1;ALS2;TOMM40L	rs9470235;rs2979681;rs7105418;rs4149576;rs1268732;rs1755048;rs4838866;rs4720672;rs2597900;rs4078017	1.66;1.58;1.55;1.39;1.26;1.24;1.15;1.12;1.08;0.97	TNF;GRIA2;GRIN1;NEFH;NOS1;PRPH;MAPK12;GRIN2C;CCS;CAT	cg11484872;cg25148589;cg19404582;cg02994956;cg03538436;cg24059075;cg21974239;cg09722397;cg20158826;cg06908474	3.08;2.91;2.81;2.47;1.92;1.55;1.13;1.12;1.08;0.82	MAP3K5;MAP2K6;TNFRSF1B;RAC1;TNFRSF1A;TP53;DAXX;TNF;GRIN2B;GRIA1	cg07474842;cg17583957;cg23097499;cg24480515;cg26391891;cg06365412;cg25700339;cg20477259;cg03777288;cg26343183	10.43;7.22;7.11;6.91;6.46;6.25;6.07;6.04;6.00;5.98
KEGG_BUTANOATE_METABOLISM	0.946826995448532	0.999999999980721	-1.614836949785	0.275851008817011	0.94008906865103	0.999999999990079	-1.55552173305143	0.112051908577034	0.589013717379077	0.939516658320926	-0.225008624075909	0.0547374369249235	9.75e-01	1.0000	1.35e+01	1.16e-03	85.2070625654502	ABAT;EHHADH;AKR1B10;ALDH7A1;OXCT1;ALDH3A2;ALDH2;ACAT1;PDHB;BDH2	rs1345300;rs3774051;rs17188118;rs6595726;rs10472357;rs12937179;rs17630235;rs4987876;rs4681688;rs6830624	2.78;2.59;1.92;1.87;1.84;1.80;1.76;1.59;1.45;1.40	BDH2;HMGCS2;HMGCL;OXCT1;OXCT2;ALDH7A1;EHHADH;GAD2;PDHA1;ALDH3A2	cg11469321;cg22718139;cg18888403;cg11487705;cg12158019;cg08675664;cg11935638;cg04599297;cg13658777;cg22767735	4.30;1.88;1.71;1.70;1.30;1.04;1.04;0.94;0.66;0.63	ACADS;ALDH3A2;ALDH2;HADH;ALDH7A1;PDHA2;ABAT;AACS;BDH1;PDHB	cg19719987;cg14529102;cg10887937;cg07005654;cg21906644;cg03925149;cg08414528;cg12247826;cg16377923;cg06357940	6.95;6.27;5.84;5.80;5.44;5.35;5.30;5.20;4.84;4.76
KEGG_RIBOSOME	0.996102409082646	0.999999999984108	-2.66081480896846	0.24550115238459	0.738618600883138	0.997244338494844	-0.639092439194633	0.621517049939784	0.565403436341569	0.915894874310703	-0.164683471318473	0.451520886084125	9.77e-01	1.0000	1.06e+01	4.96e-03	81.152388222772	SUOX,RPS26;RPS18;RPS3A;RPS10;RPL36AL;RPL27A;RPL13;RPL12;RPS7;RPL26L1	rs2066807;rs6929819;rs1504782;rs1759645;rs2150488;rs9804548;rs4785569;rs3935304;rs12990669;rs12654739	4.71;2.57;2.42;2.32;2.04;1.98;1.98;1.87;1.73;1.68	RPL31;RPL3L;RPS9;RPS3A;RPL10;RPS29;RPS2;RPL8;RPL21;RPL35A	cg22809047;cg01797043;cg24624841;cg20644981;cg03464416;cg02443089;cg18279742;cg26911140;cg12584034;cg16927136	4.95;1.86;1.85;1.41;1.07;1.00;1.00;0.98;0.93;0.78	UBA52;RPL23A;RPS15A;RPL38;RPL12;RPL28;RPL13;RPS18;RPS3;RPS6	cg10623439;cg15036326;cg00830621;cg01406909;cg13981001;cg01304027;cg01995548;cg15484808;cg26039141;cg14014731	8.74;7.42;7.18;7.11;7.03;6.93;6.61;6.57;6.53;6.46
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.167221003269565	0.672986881148206	0.965205272684222	0.793821930688945	0.649710227029578	0.992372512369637	-0.38453825768188	0.0713985369383414	0.999974550473975	0.999999999397361	-4.05145989192876	0.262971917570781	9.77e-01	1.0000	4.56e+01	1.28e-10	95.6106932856179	EXT2;NDST2;HS6ST1;B4GALT7;EXTL1;B3GAT1;XYLT1;HS2ST1;EXTL3;B3GALT6	rs11037858;rs2227564;rs4429419;rs13177732;rs11247841;rs4937879;rs4075916;rs4656134;rs2237812;rs6684820	2.54;2.50;1.84;1.61;1.53;1.36;1.30;1.27;1.26;1.11	NDST2;EXTL2;HS3ST2;EXTL1;NDST4;XYLT2;HS3ST1;EXT2;B3GALT6;EXT1	cg16540259;cg04870470;cg19064258;cg04629204;cg09511421;cg05105913;cg18059088;cg24612772;cg19945840;cg22024281	3.18;2.30;1.75;1.66;1.59;0.92;0.84;0.66;0.61;0.57	HS3ST2;B3GAT1;NDST2;EXT1;HS6ST1;XYLT1;EXTL3;EXT2;HS3ST3A1;HS3ST3B1	cg04718102;cg24391854;cg16540259;cg16374656;cg17054825;cg06635133;cg00328720;cg12189255;cg09463656;cg11583981	8.32;7.63;7.08;6.49;6.41;6.20;5.71;5.53;4.67;4.45
KEGG_MISMATCH_REPAIR	0.602464185588285	0.999999999976334	-0.259730545876247	0.223004606866391	0.989497954450849	0.999999999991296	-2.30791092857414	0.103744720904646	0.927488066157987	0.999999998862975	-1.45733522576272	0.108117889173869	9.90e-01	1.0000	1.31e+01	1.46e-03	84.6894364967069	MSH3;RPA3;RFC3;RFC2;MSH6;PMS2,CCZ1,CCZ1B,PMS2CL,EIF2AK1,ANKRD61;RFC5;RPA2;MSH2;POLD4	rs863214;rs10486168;rs765099;rs17145359;rs2086720;rs511969;rs2466453;rs10902682;rs7572456;rs12791853	2.26;2.25;1.47;1.46;1.28;1.11;0.96;0.96;0.73;0.64	MLH1;MLH3;POLD4;RPA2;POLD1;RFC3;PCNA;SSBP1;LIG1;POLD2	cg10990993;cg24482053;cg09706243;cg05871607;cg19063397;cg24254120;cg04562739;cg26449836;cg09594841;cg13916931	1.75;1.15;1.00;0.81;0.71;0.67;0.66;0.65;0.53;0.53	POLD1;MLH1;PCNA;MSH3;RPA1;POLD2;LIG1;EXO1;POLD3;SSBP1	cg25677697;cg17024523;cg22960971;cg24866363;cg26507657;cg09430932;cg16659444;cg03292648;cg26885816;cg11407610	6.57;5.65;5.48;4.68;4.63;4.61;4.57;4.41;4.38;4.26
KEGG_REGULATION_OF_AUTOPHAGY	0.920113587976189	0.999999999980045	-1.40583601774186	1.20443476936685	0.563242117709917	0.981829913647584	-0.159194338024039	0.111243199095651	0.993509448129187	0.999999999074526	-2.48428728198533	0.328833148606927	9.90e-01	1.0000	1.26e+01	1.82e-03	84.1540872276465	BECN1;ATG4B;ATG7;ATG12;GABARAPL1;ULK2;ATG4D;GABARAPL2;PIK3C3;ULK3,MPI,RPP25,SCAMP2,CSK,CPLX3	rs2062213;rs6716290;rs2574713;rs1058600;rs11053660;rs17794370;rs10439163;rs3743598;rs8092900;rs6495132	2.36;1.81;1.47;1.32;0.84;0.81;0.69;0.59;0.48;0.42	ULK2;GABARAP;INS;ULK1;ATG5;IFNA2;IFNA6;ATG12;ATG4A;IFNA14	cg12324629;cg23983449;cg13993218;cg18081313;cg09354267;cg13235447;cg26766480;cg26233209;cg15409266;cg00474004	3.15;2.71;1.99;1.63;0.88;0.85;0.83;0.76;0.73;0.67	ATG4B;ATG5;PRKAA2;PRKAA1;ATG7;ATG4D;ULK1;INS;ATG12;IFNA8	cg23369760;cg04389950;cg26052885;cg13345558;cg14339991;cg19852264;cg21649013;cg25969082;cg27588515;cg15669228	10.70;8.13;7.26;6.46;6.17;5.83;5.65;5.00;4.92;3.60
KEGG_TIGHT_JUNCTION	0.993584857415197	0.99999999998355	-2.48844563475622	0.21441467722739	0.929930192249181	0.999999999989949	-1.47527131364662	0.0630764933563798	0.567238681445452	0.917380227448226	-0.169348363011532	0.0280098779807375	9.91e-01	1.0000	3.44e+01	3.31e-08	94.1943220304017	ABHD16A,MPIG6B,PRRC2A,AIF1,CSNK2B;EXOC3;TJP2;MYH15;CLDN16;ACAD8,GLB1L3,GLB1L2,THYN1,MIR4697HG,JAM3;PPP2CB;EPB41L2;MPDZ;PPP2R2D	rs1077394;rs2671898;rs3829062;rs13088768;rs13098887;rs6590735;rs10503871;rs12527906;rs12340775;rs10870217	6.18;2.52;2.45;2.23;2.11;2.06;2.05;2.01;1.95;1.90	CLDN19;ACTN2;CLDN9;CLDN5;TJP3;CLDN11;EPB41L1;PPP2R1A;PRKCG;INADL	cg11075745;cg21376883;cg10282491;cg04463638;cg27022827;cg20924286;cg14324838;cg04375683;cg26626089;cg10316635	3.63;3.61;3.42;3.07;3.06;2.71;2.27;2.25;2.23;2.07	PPP2R2B;PRKCH;PRKCA;MAGI2;PTEN;EPB41L1;SRC;PPP2R2C;EXOC3;F11R	cg16125375;cg09357761;cg14648237;cg02985539;cg02307823;cg21211882;cg23410129;cg09674627;cg17751153;cg01423643	10.15;9.11;8.76;8.21;8.13;8.12;7.99;7.84;7.62;7.36
KEGG_BASE_EXCISION_REPAIR	0.99942830372623	0.999999999986024	-3.25263751581821	0.511184785132667	0.688850287369055	0.994440556274526	-0.492594089317096	0.120642841742543	0.686508900370536	0.964299111649333	-0.485978796779545	0.0978801386799937	9.93e-01	1.0000	1.35e+01	1.16e-03	85.1999638273684	UNG;SMUG1;PARP2;NEIL2;POLB;LIG3;TDG;PARP1;POLE3;FEN1	rs2160603;rs17109314;rs3737220;rs11785912;rs10109429;rs16970292;rs2722175;rs12567614;rs4979254;rs174605	2.61;2.20;2.00;1.39;1.34;1.33;1.29;1.21;1.13;1.08	OGG1;SMUG1;NEIL1;POLD4;MPG;PARP3;POLD1;PCNA;POLE4;MUTYH	cg15357639;cg11887234;cg12600197;cg09706243;cg25473396;cg12554573;cg19063397;cg04562739;cg15091337;cg09360654	2.54;1.14;1.06;1.00;0.96;0.94;0.71;0.66;0.60;0.55	POLE;POLD1;PARP1;PARP4;PCNA;OGG1;MPG;POLE4;NEIL3;POLL	cg00663584;cg25677697;cg24937136;cg09271065;cg22960971;cg12684175;cg00935108;cg09732563;cg01203443;cg06633310	7.55;6.57;5.89;5.57;5.48;5.35;5.29;5.27;4.92;4.84
KEGG_HUNTINGTONS_DISEASE	0.905123578620787	0.999999999979739	-1.31131061734353	0.430988688671701	0.981293780315508	0.999999999990929	-2.08123458507174	0.660176937380421	0.822085967507531	0.971370797869527	-0.923343808055683	0.319556443285994	9.94e-01	1.0000	1.37e+00	5.04e-01	0	POLR2J2;RCOR1;VDAC2;NDUFV3;NDUFB8;COX7A2L;NDUFA9;IFT57;POLR2J;NDUFC2	rs3988090;rs4906245;rs11001351;rs234723;rs3793771;rs8179836;rs2267546;rs10511273;rs6958795;rs230662	5.95;3.22;2.89;2.74;2.45;2.24;2.17;2.12;2.11;2.08	HDAC1;DNAI1;DCTN1;NDUFS1;CLTB;GRIN1;DNALI1;POLR2I;CASP8;COX7A1	cg24468890;cg23579062;cg01753375;cg27248887;cg24735937;cg19404582;cg21488617;cg09056317;cg23410113;cg24335895	5.03;4.15;3.22;3.15;2.88;2.81;2.77;2.77;2.45;2.37	PLCB2;VDAC2;GNAQ;CREBBP;TAF4;HDAC1;POLR2E;DNAI1;BDNF;COX4I2	cg05884705;cg15075988;cg14149552;cg01312837;cg17216737;cg18857467;cg04988568;cg13397818;cg20108357;cg22588850	9.02;8.41;8.35;7.67;7.53;7.33;7.24;7.12;6.98;6.95
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.91017739622521	0.999999999979837	-1.34184823901459	0.122756928327136	0.990310681766968	0.999999999991344	-2.33816603965424	0.0626749765191811	0.876364808671858	0.977396576083482	-1.15700484065071	0.257551029536217	9.97e-01	1.0000	7.74e+00	2.09e-02	74.1520367308635	PIK3CB;MAP2K1;PLCG2;SOS2;PIK3R5;EGF;TGFA;TBX6,YPEL3,SMG1P5,MAPK3,NPIPB12,CDIPTOSP,INO80E;TMEM80,HRAS,RNH1,LRRC56,DRD4,ANO9,PHRF1,PTDSS2;RAF1	rs17282752;rs12914540;rs7194131;rs2356245;rs443532;rs4698788;rs2127038;rs11150590;rs176939;rs9831765	2.11;1.90;1.48;1.34;1.34;1.30;1.22;1.21;1.07;1.06	CCND1;ERBB2;PIK3CD;CDKN2A;PRKCG;EGF;EGFR;MAPK1;RASSF5;PIK3CG	cg16794682;cg11993754;cg20994801;cg07752420;cg26626089;cg24818418;cg03860890;cg05546044;cg02589695;cg08779777	4.92;3.36;2.62;2.24;2.23;1.98;1.92;1.72;1.69;1.69	PIK3CD;PRKCA;EGFR;RARB;RXRA;RXRB;MAP2K2;PIK3R5;TP53;AKT2	cg09706586;cg14648237;cg21681212;cg27574595;cg14121282;cg01536956;cg21893559;cg03366884;cg06365412;cg11425201	10.44;8.76;8.21;7.50;6.60;6.53;6.43;6.38;6.25;6.25
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.971998721274667	0.99999999998168	-1.91101574571512	0.410058607513897	0.750472292475277	0.997950254555734	-0.675976736884742	0.0940195125490912	0.989335652819999	0.999999999036999	-2.30211488242269	0.142767917105305	9.98e-01	1.0000	1.19e+01	2.59e-03	83.2097718417271	HSD3B7,KAT8,VKORC1,BCKDK,ZNF646,ITGAM,ZNF668,PYDC1,PRSS53,STX1B,TRIM72,PYCARD,STX4;ACOX2;CYP46A1;ZNF132,ZNF497,CENPBD1P1,RPS5,ZNF324,ZNF837,SLC27A5;HSD17B4;SCP2;CYP7A1;AMACR;ZNF142,USP37,VIL1,CNOT9,CYP27A1,BCS1L,PLCD4;CYP39A1	rs2054213;rs4387990;rs4900442;rs4801275;rs26184;rs3766762;rs2634527;rs10074541;rs4674322;rs6901132	3.75;0.90;0.88;0.87;0.83;0.76;0.66;0.56;0.53;0.48	CYP27A1;AKR1D1;HSD3B7;HSD17B4;ACOX2;CYP7B1;SLC27A5;AKR1C4;CYP7A1;CH25H	cg03460682;cg09277575;cg10917602;cg09486093;cg13705284;cg04418492;cg23036025;cg09272256;cg12010995;cg23410627	1.83;1.56;1.17;0.89;0.86;0.76;0.64;0.53;0.49;0.40	AKR1D1;SCP2;HSD3B7;CYP8B1;SLC27A5;CYP7B1;AMACR;CYP46A1;ACOX2;HSD17B4	cg05082563;cg12422026;cg10917602;cg09430445;cg23036025;cg23697780;cg26893816;cg13551450;cg12075202;cg12156838	6.72;6.71;4.84;4.63;4.50;4.20;3.65;3.49;3.14;3.09
KEGG_PYRUVATE_METABOLISM	0.812223083084752	0.999999999978362	-0.886118205219745	0.719387105459721	0.999860536268808	0.99999999999344	-3.63412329468179	0.0720158314371542	0.785166004412961	0.969088112905389	-0.789759918260059	0.111239420077406	9.99e-01	1.0000	4.76e+01	4.54e-11	95.8010488236862	GLO1;ALDH7A1;ALDH3A2;GRHPR;ALDH2;MDH1;ACAT1;ACOT12;ACACB;PCK2	rs4254984;rs6595726;rs12937179;rs7026903;rs17630235;rs13431584;rs4987876;rs7702227;rs1642031;rs2759409	1.90;1.87;1.80;1.77;1.76;1.71;1.59;1.54;1.53;1.47	PCK1;PKLR;ACOT12;LDHC;ALDH7A1;PKM2;LDHAL6A;GLO1;PDHA1;ALDH3A2	cg13904968;cg21985470;cg00540769;cg08418111;cg08675664;cg16940801;cg07915343;cg26824091;cg13658777;cg22767735	2.09;1.60;1.55;1.07;1.04;0.86;0.76;0.73;0.66;0.63	PC;HAGH;LDHAL6A;ALDH3A2;ME3;ALDH2;LDHA;LDHD;ACSS1;ALDH7A1	cg04174538;cg07386859;cg27316453;cg14529102;cg19918734;cg10887937;cg02232751;cg05820066;cg19497388;cg21906644	8.14;7.35;6.46;6.27;6.06;5.84;5.74;5.52;5.50;5.44
KEGG_NUCLEOTIDE_EXCISION_REPAIR	0.141786092572092	0.652962268424107	1.07232922379728	3.96128592973644	0.762157036710234	0.998663774043849	-0.713258315623936	0.283757905408333	0.999999998862975	0.999999999794002	-5.97691343256334	0.187686117379103	9.99e-01	1.0000	6.48e+01	8.52e-15	96.9131790831311	GTF2H4;XPC;RPA3;RFC3;RFC2;GTF2H2;RAD23B;ERCC8;POLE3;GTF2H1	rs7756521;rs2305843;rs10486168;rs765099;rs17145359;rs6453403;rs10978803;rs4700418;rs4979254;rs7950283	18.12;2.46;2.25;1.47;1.46;1.32;1.22;1.20;1.13;1.12	GTF2H3;POLD4;RPA2;DDB2;POLD1;RFC3;PCNA;ERCC4;POLE4;CUL4A	cg01110312;cg09706243;cg05871607;cg19486271;cg19063397;cg24254120;cg04562739;cg10784067;cg15091337;cg16155588	2.24;1.00;0.81;0.79;0.71;0.67;0.66;0.65;0.60;0.58	GTF2H4;POLE;ERCC3;CUL4A;POLD1;ERCC6;MNAT1;ERCC8;PCNA;ERCC4	cg09761550;cg00663584;cg14306819;cg20856239;cg25677697;cg18776472;cg13695076;cg10506318;cg22960971;cg08387426	7.60;7.55;6.96;6.78;6.57;6.11;5.89;5.66;5.48;5.35
KEGG_SPHINGOLIPID_METABOLISM	0.99991013936041	0.999999999987621	-3.74593757881332	0.24828086865648	0.872047361362331	0.9999999999894	-1.13612255339462	0.215599002377	0.774318757740739	0.968462444797301	-0.753145501066085	0.185123879676753	9.99e-01	1.0000	2.32e+01	9.36e-06	91.3638669668337	ACER3;SMPD2;CERK;ASAH2;DEGS2;DEGS1;ACER2;ASAH1;GALC;SGMS1	rs1149625;rs1406955;rs16995672;rs10826273;rs3783330;rs6685440;rs2383096;rs11782529;rs8017372;rs920136	2.61;2.51;2.40;2.31;1.64;1.64;1.61;1.34;1.34;1.33	SMPD3;DEGS1;SGPP2;SGPP1;PPAP2C;GLB1;ENPP7;NEU4;PPAP2B;GAL3ST1	cg15201635;cg23213217;cg11300809;cg08703971;cg03237153;cg27034836;cg17348429;cg20791593;cg16505550;cg04030848	1.96;1.63;1.58;1.20;1.12;1.12;1.07;0.85;0.70;0.63	GLB1;SGMS1;SGPL1;ENPP7;SMPD3;SGPP2;PPAP2A;GAL3ST1;PPAP2B;NEU1	cg11236746;cg03727333;cg04387396;cg03830006;cg07554664;cg10091265;cg21973405;cg03453572;cg07477602;cg18674618	7.66;7.24;6.67;6.16;6.08;6.06;6.03;5.31;5.21;4.99
